=== HANDZ INPUT RECORDING ===
Date: 2026-08-11T23:35:33.703Z
Match Type: Player vs CPU | Mode: Normal

--- FIGHT SETTINGS ---
ODZILLA KILLA (BoxerPuncher) vs Kevin "Storm" Hayes (OutBoxer)
Player Level: 111 | Enemy Level: 118
AI Difficulty: elite
Round Duration: 180s | Timer Speed: normal | Total Rounds: 3
Player Arm: 65" | Enemy Arm: 74"

=== ROUND 1 === (35.8s)

--- PUNCH SUMMARY ---
PLAYER:
  jab: 22 thrown, 5 landed (23%) 22 body
  cross: 40 thrown, 15 landed (38%) 1 charged 40 body
  leftHook: 5 thrown, 0 landed (0%) 5 body
  rightHook: 5 thrown, 2 landed (40%) 5 body
  leftUppercut: 2 thrown, 1 landed (50%) 1 charged 2 body
  rightUppercut: 2 thrown, 0 landed (0%) 2 charged 2 body
ENEMY:
  jab: 7 thrown, 1 landed (14%) 3 body
  cross: 4 thrown, 0 landed (0%) 2 body
  leftHook: 1 thrown, 0 landed (0%) 1 body
  rightUppercut: 1 thrown, 0 landed (0%) 1 body

--- MOVEMENT ---
Player distance traveled: 3362px | Avg dist from enemy: 88px
Time in range: 10.3s | Out of range: 12.8s

--- DEFENSE ---
Player: 12 ducks, 20 full guards, 4 blocks hit, 2 dodges
Enemy: 14 ducks, 17 full guards, 17 blocks hit, 0 dodges

--- KNOCKDOWNS ---
Player scored: 2 | Enemy scored: 0

--- EVENT LOG ---
Time(ms) | Actor  | Event      | Details                                  | Positions (P/E) | Dist | Stam(P/E)
------------------------------------------------------------------------------------------------------------------------
      13 | player | pos        | pFacing=1 eFacing=-1 pDuck=0 eDuck=0 pGu | (280,260)/(520,260) |  240 | 23435/1343
      13 | player | defense    | state=fullGuard prev=none                | (280,260)/(520,260) |  240 | 23435/1343
      13 | enemy  | defense    | state=fullGuard prev=none                | (280,260)/(520,260) |  240 | 23435/1343
      27 | player | pos        | pFacing=1 eFacing=-1 pDuck=0 eDuck=0 pGu | (280,260)/(520,260) |  240 | 23435/1343
      27 | player | defense    | state=none prev=fullGuard                | (280,260)/(520,260) |  240 | 23435/1343
      40 | player | pos        | pFacing=1 eFacing=-1 pDuck=0 eDuck=0 pGu | (280,260)/(520,260) |  240 | 23435/1343
      53 | player | pos        | pFacing=1 eFacing=-1 pDuck=0 eDuck=0 pGu | (280,260)/(520,260) |  240 | 23435/1343
      53 | player | defense    | state=fullGuard prev=none                | (280,260)/(520,260) |  240 | 23435/1343
      67 | player | pos        | pFacing=1 eFacing=-1 pDuck=0 eDuck=0 pGu | (280,260)/(520,260) |  240 | 23435/1343
      80 | player | pos        | pFacing=1 eFacing=-1 pDuck=0 eDuck=0 pGu | (280,260)/(520,260) |  240 | 23435/1343
      93 | player | pos        | pFacing=1 eFacing=-1 pDuck=0 eDuck=0 pGu | (280,260)/(520,260) |  240 | 23435/1343
     107 | player | pos        | pFacing=1 eFacing=-1 pDuck=0 eDuck=0 pGu | (280,260)/(520,261) |  240 | 23435/1343
     107 | player | move       | pDef=fullGuard pStance=neutral pRhythm=2 | (280,260)/(520,261) |  240 | 23435/1343
     120 | player | pos        | pFacing=1 eFacing=-1 pDuck=0 eDuck=0 pGu | (280,260)/(520,263) |  240 | 23435/1343
     133 | player | pos        | pFacing=1 eFacing=-1 pDuck=0 eDuck=0 pGu | (280,260)/(520,264) |  240 | 23435/1343
